timestamp,source_ip,dest_ip,Flow Duration,Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg
2025-04-16T01:06:33,192.168.1.160,10.0.0.175,38.43761313222433,27,6,54566.27882088932,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.62,10.0.0.44,45.2836368555519,46,7,628185.2173545373,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.67,10.0.0.39,5.992508512742525,14,33,225993.6498086533,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.46,10.0.0.29,11.03751153359992,41,16,114649.28098878142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.231,10.0.0.12,54.8050662894285,45,13,543118.1255878749,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.231,10.0.0.110,15.606504931819755,47,41,433621.67262118316,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.84,10.0.0.50,29.51140367743749,5,46,457302.6746016968,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.60,10.0.0.192,9.506027666811132,10,11,674758.5108448497,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.240,10.0.0.101,8.844277717998189,45,9,23901.632671076804,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.87,10.0.0.124,32.48517166578996,47,16,648861.543644315,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.41,10.0.0.178,50.86157901711888,22,20,311456.3529219546,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.235,10.0.0.177,19.825789996097583,25,12,757934.9766163342,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.15,10.0.0.185,3.6394568710858874,36,43,148051.74940404505,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.63,10.0.0.45,27.502775703572183,11,42,501872.49871035805,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.192,10.0.0.62,25.91354384025418,48,48,155676.38425879576,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.185,10.0.0.86,21.62021116302041,45,39,494774.0527982837,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.199,10.0.0.98,56.959370384343615,33,17,199767.24064585756,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.29,10.0.0.214,39.13501017092907,25,35,471672.63577634556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.238,10.0.0.19,16.163718678644294,26,44,364555.0971192363,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.7,10.0.0.57,32.03540219759036,38,17,485770.6843975864,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.15,10.0.0.251,58.85908992477385,47,5,797858.4121506852,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.102,10.0.0.223,57.20938739188964,11,11,492864.65251826425,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.242,10.0.0.92,48.9703361461604,27,43,679597.0585433516,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.65,10.0.0.169,49.123173427642854,21,25,460225.30231365457,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.113,10.0.0.48,29.6094313325669,49,13,793462.9401827757,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.102,10.0.0.151,22.05686228226762,37,28,446074.55292909284,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.240,10.0.0.178,49.80686398274453,10,20,278644.60914467904,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.221,10.0.0.228,48.92082926343696,5,12,396718.70504739543,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.47,10.0.0.11,43.25417428062183,38,5,274333.81951211963,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.109,10.0.0.60,45.65360821988799,9,25,183004.38528160885,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.217,10.0.0.149,17.643751856979087,48,30,404174.6025992835,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.169,10.0.0.255,40.29486017392626,35,13,218359.79974648598,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.176,10.0.0.160,1.8778681690166388,32,47,998434.1950378346,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.140,10.0.0.224,32.60802349309635,15,10,1302.8115367903963,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.21,10.0.0.50,6.329364247994578,11,23,130279.41244584351,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.160,10.0.0.206,13.59491778620201,14,39,530792.1987396706,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.187,10.0.0.67,9.514590300482626,18,46,196699.52059185,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.251,10.0.0.49,7.3504444203671575,8,43,699245.8778392338,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.229,10.0.0.116,41.576867975900576,9,28,812938.126533719,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.203,10.0.0.161,46.33972533559182,37,12,691113.6190716827,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.55,10.0.0.218,59.9059162460557,24,42,428925.44854220323,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.139,10.0.0.160,57.301692569550994,11,31,84157.72054609314,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.26,10.0.0.211,45.72782192155566,20,33,106607.57984892195,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.74,10.0.0.185,21.231126148887213,20,27,265099.54669537256,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.144,10.0.0.95,40.55013533674334,46,34,757191.2990188831,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.141,10.0.0.77,52.9640751341805,11,38,675529.2878305924,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.99,10.0.0.160,319.4097612298852,1800,21,460875.2048716926,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.119,10.0.0.166,49.633662044362325,12,16,594619.2901929837,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.171,10.0.0.157,10.64062471822612,21,34,151592.26658896136,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.160,10.0.0.207,5782.239699608022,650,45,354853.0998713366,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.30,10.0.0.6,9.195868380798396,18,23,665968.7527669794,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.165,10.0.0.212,16.19751870317031,16,11,121970.34386703845,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.216,10.0.0.25,35.14652454971567,24,16,811694.8630851428,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.199,10.0.0.36,46.79640842099205,12,9,933230.1266802542,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.112,10.0.0.187,27.27934487542185,47,30,793565.2888162282,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.19,10.0.0.73,36.70078296259315,34,36,811174.9975761144,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.56,10.0.0.162,13.711722125849258,35,18,465816.764935307,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.28,10.0.0.142,41.53053620652271,48,21,281361.9611977131,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.94,10.0.0.233,42.25768259838752,32,13,325997.3669446861,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.181,10.0.0.204,55.079098958502136,14,8,289591.6642154887,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.122,10.0.0.200,38.05776386400546,15,42,134382.7256035059,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.115,10.0.0.76,19.730052110389103,35,49,8437.829529449356,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.21,10.0.0.171,46.91025410893231,10,9,506303.0930290298,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.30,10.0.0.60,32.71267925102011,39,21,500268.1378786758,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.166,10.0.0.132,47.63505184355394,9,48,679071.8547764157,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.137,10.0.0.180,37.091836774059885,14,42,702084.6470969674,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.42,10.0.0.211,49.42433663531083,17,41,994544.763886855,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.148,10.0.0.175,52.19202577169659,21,46,977698.6725331019,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.147,10.0.0.50,59.37036582401058,44,26,684984.0921154119,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.236,10.0.0.173,29.83751909336076,41,32,53021.07647714014,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.194,10.0.0.214,30.92801246501298,27,5,550177.6320990676,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.199,10.0.0.157,34.63578558523448,8,6,849210.3956573319,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.59,10.0.0.251,49.410738131542885,38,42,304844.3730742208,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.11,10.0.0.175,20.077083019047382,30,26,637251.8938275123,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.191,10.0.0.5,5.1798776700900016,36,19,511716.60055807163,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.203,10.0.0.113,39.176955984271096,47,38,240343.38726207547,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.212,10.0.0.82,43.84294004104728,13,43,78661.77998851458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.21,10.0.0.113,47.16080681970144,15,21,208949.09282369397,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.164,10.0.0.15,52.80691280056139,9,10,693912.3283497369,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.195,10.0.0.82,57.18968318384715,7,48,696345.5676833661,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.154,10.0.0.54,20.025503043436252,10,8,100443.97011224301,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.55,10.0.0.146,43.415961420052184,39,41,777578.3951697228,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.241,10.0.0.25,14.651012054520445,24,39,750209.1248791962,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.96,10.0.0.18,39.37399664058302,26,10,994038.1595327749,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.47,10.0.0.44,19.21696967867907,5,48,771115.8385161158,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.253,10.0.0.10,3738.817806729776,2450,8,300714.42946802906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.9,10.0.0.17,52.434604058811914,6,35,243515.9179146009,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.238,10.0.0.201,30.21131721169888,34,11,207288.36218354807,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.161,10.0.0.158,52.994646946674685,37,36,739869.0114707126,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.23,10.0.0.39,49.17329918826637,32,47,582046.3596723959,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.100,10.0.0.51,54.79934700541456,18,49,493922.70742601453,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.119,10.0.0.61,35.97870932640559,32,44,238126.6033765165,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.137,10.0.0.165,3.006812724776262,11,23,357901.2639634839,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.86,10.0.0.222,56.30115916893634,34,17,493119.8792444344,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.167,10.0.0.195,57.450570088485854,9,16,283663.1861770758,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.231,10.0.0.74,44.888215094313885,12,14,590251.6108202427,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.187,10.0.0.92,16.70553923271285,17,17,746878.3970704497,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.144,10.0.0.88,14.985022784887773,48,47,818426.2674982564,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.4,10.0.0.37,55.3248910850917,37,17,747846.6452975085,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.179,10.0.0.197,1.5944234734883416,7,47,452701.93899726757,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.47,10.0.0.107,6.903011866175833,21,23,9196.109693228855,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.228,10.0.0.88,34.263713742565585,48,10,589275.7749832772,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.20,10.0.0.54,29.948350783951305,49,33,512555.0809352522,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.187,10.0.0.108,30.75636070539899,21,14,865229.7899160739,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.117,10.0.0.199,33.269693714763996,8,22,424037.6481269345,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.75,10.0.0.73,39.497211131011696,31,46,992456.6615627515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.186,10.0.0.52,19.098645548549037,25,44,762528.6732956964,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.20,10.0.0.252,6.287910445579854,46,29,173580.10440131015,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.52,10.0.0.240,7.801399387653393,36,42,230787.67998584334,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.156,10.0.0.132,7.304838138512462,25,31,95069.42919524918,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.197,10.0.0.215,44.83585659086199,40,8,955375.0767374579,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.70,10.0.0.39,17.821704270510033,8,22,120669.38923800192,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.61,10.0.0.198,28.857325245347774,24,29,889610.7260663331,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.155,10.0.0.128,37.15773637906116,9,22,532599.5449621439,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.162,10.0.0.36,9.372064888690675,25,24,868934.5956581291,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.215,10.0.0.157,26.375181224448923,38,17,935028.754615326,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.140,10.0.0.66,23.668396514764645,18,45,554814.7018377075,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.108,10.0.0.237,5.733817087486154,48,9,939126.7414175795,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.96,10.0.0.3,52.64716368533926,20,12,467734.1698063092,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.186,10.0.0.163,31.957456032269313,18,10,417433.1791663416,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.212,10.0.0.17,43.07352691000494,48,38,357419.9195458514,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16T01:06:33,192.168.1.254,10.0.0.162,29.461521635034913,36,39,80304.86807978342,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
